Pupil-teacher ratio, preprimary;SE.PRE.ENRL.TC.ZS;India;IND;2018.0;
Pupil-teacher ratio, preprimary;SE.PRE.ENRL.TC.ZS;Russian Federation;RUS;2018.0;
Pupil-teacher ratio, preprimary;SE.PRE.ENRL.TC.ZS;South Africa;ZAF;2018.0;
Pupil-teacher ratio, primary;SE.PRM.ENRL.TC.ZS;Brazil;BRA;2018.0;
Pupil-teacher ratio, primary;SE.PRM.ENRL.TC.ZS;China;CHN;2018.0;16.42675
Pupil-teacher ratio, primary;SE.PRM.ENRL.TC.ZS;India;IND;2018.0;
Pupil-teacher ratio, primary;SE.PRM.ENRL.TC.ZS;Russian Federation;RUS;2018.0;
Pupil-teacher ratio, primary;SE.PRM.ENRL.TC.ZS;South Africa;ZAF;2018.0;
Pupil-teacher ratio, secondary;SE.SEC.ENRL.TC.ZS;Brazil;BRA;2018.0;
Pupil-teacher ratio, secondary;SE.SEC.ENRL.TC.ZS;China;CHN;2018.0;13.25879
Pupil-teacher ratio, secondary;SE.SEC.ENRL.TC.ZS;India;IND;2018.0;28.52287
Pupil-teacher ratio, secondary;SE.SEC.ENRL.TC.ZS;Russian Federation;RUS;2018.0;
Pupil-teacher ratio, secondary;SE.SEC.ENRL.TC.ZS;South Africa;ZAF;2018.0;
Pupil-teacher ratio, tertiary;SE.TER.ENRL.TC.ZS;Brazil;BRA;2018.0;
Pupil-teacher ratio, tertiary;SE.TER.ENRL.TC.ZS;China;CHN;2018.0;
Pupil-teacher ratio, tertiary;SE.TER.ENRL.TC.ZS;India;IND;2018.0;24.72586
Pupil-teacher ratio, tertiary;SE.TER.ENRL.TC.ZS;Russian Federation;RUS;2018.0;
Pupil-teacher ratio, tertiary;SE.TER.ENRL.TC.ZS;South Africa;ZAF;2018.0;
Pupil-teacher ratio, upper secondary;SE.SEC.ENRL.UP.TC.ZS;Brazil;BRA;2018.0;
Pupil-teacher ratio, upper secondary;SE.SEC.ENRL.UP.TC.ZS;China;CHN;2018.0;14.49161
Pupil-teacher ratio, upper secondary;SE.SEC.ENRL.UP.TC.ZS;India;IND;2018.0;33.14411
Pupil-teacher ratio, upper secondary;SE.SEC.ENRL.UP.TC.ZS;Russian Federation;RUS;2018.0;
Pupil-teacher ratio, upper secondary;SE.SEC.ENRL.UP.TC.ZS;South Africa;ZAF;2018.0;
Renewable electricity output (% of total electricity output);EG.ELC.RNEW.ZS;Brazil;BRA;2018.0;
Renewable electricity output (% of total electricity output);EG.ELC.RNEW.ZS;China;CHN;2018.0;
Renewable electricity output (% of total electricity output);EG.ELC.RNEW.ZS;India;IND;2018.0;
Renewable electricity output (% of total electricity output);EG.ELC.RNEW.ZS;Russian Federation;RUS;2018.0;
Renewable electricity output (% of total electricity output);EG.ELC.RNEW.ZS;South Africa;ZAF;2018.0;
Renewable energy consumption (% of total final energy consumption);EG.FEC.RNEW.ZS;Brazil;BRA;2018.0;
Renewable energy consumption (% of total final energy consumption);EG.FEC.RNEW.ZS;China;CHN;2018.0;
Renewable energy consumption (% of total final energy consumption);EG.FEC.RNEW.ZS;India;IND;2018.0;
Renewable energy consumption (% of total final energy consumption);EG.FEC.RNEW.ZS;Russian Federation;RUS;2018.0;
Renewable energy consumption (% of total final energy consumption);EG.FEC.RNEW.ZS;South Africa;ZAF;2018.0;
Renewable internal freshwater resources per capita (cubic meters);ER.H2O.INTR.PC;Brazil;BRA;2018.0;
Renewable internal freshwater resources per capita (cubic meters);ER.H2O.INTR.PC;China;CHN;2018.0;
Renewable internal freshwater resources per capita (cubic meters);ER.H2O.INTR.PC;India;IND;2018.0;
Renewable internal freshwater resources per capita (cubic meters);ER.H2O.INTR.PC;Russian Federation;RUS;2018.0;
Renewable internal freshwater resources per capita (cubic meters);ER.H2O.INTR.PC;South Africa;ZAF;2018.0;
Renewable internal freshwater resources, total (billion cubic meters);ER.H2O.INTR.K3;Brazil;BRA;2018.0;
Renewable internal freshwater resources, total (billion cubic meters);ER.H2O.INTR.K3;China;CHN;2018.0;
Renewable internal freshwater resources, total (billion cubic meters);ER.H2O.INTR.K3;India;IND;2018.0;
Renewable internal freshwater resources, total (billion cubic meters);ER.H2O.INTR.K3;Russian Federation;RUS;2018.0;
Renewable internal freshwater resources, total (billion cubic meters);ER.H2O.INTR.K3;South Africa;ZAF;2018.0;
Repeaters, primary, female (% of female enrollment);SE.PRM.REPT.FE.ZS;Brazil;BRA;2018.0;
Repeaters, primary, female (% of female enrollment);SE.PRM.REPT.FE.ZS;China;CHN;2018.0;0.00571
Repeaters, primary, female (% of female enrollment);SE.PRM.REPT.FE.ZS;India;IND;2018.0;0.58136
Repeaters, primary, female (% of female enrollment);SE.PRM.REPT.FE.ZS;Russian Federation;RUS;2018.0;
Repeaters, primary, female (% of female enrollment);SE.PRM.REPT.FE.ZS;South Africa;ZAF;2018.0;
Repeaters, primary, male (% of male enrollment);SE.PRM.REPT.MA.ZS;Brazil;BRA;2018.0;
Repeaters, primary, male (% of male enrollment);SE.PRM.REPT.MA.ZS;China;CHN;2018.0;0.00905
Repeaters, primary, male (% of male enrollment);SE.PRM.REPT.MA.ZS;India;IND;2018.0;0.61025
Repeaters, primary, male (% of male enrollment);SE.PRM.REPT.MA.ZS;Russian Federation;RUS;2018.0;
Repeaters, primary, male (% of male enrollment);SE.PRM.REPT.MA.ZS;South Africa;ZAF;2018.0;
Repeaters, primary, total (% of total enrollment);SE.PRM.REPT.ZS;Brazil;BRA;2018.0;
Repeaters, primary, total (% of total enrollment);SE.PRM.REPT.ZS;China;CHN;2018.0;0.0075
Repeaters, primary, total (% of total enrollment);SE.PRM.REPT.ZS;India;IND;2018.0;0.59637
Repeaters, primary, total (% of total enrollment);SE.PRM.REPT.ZS;Russian Federation;RUS;2018.0;
Repeaters, primary, total (% of total enrollment);SE.PRM.REPT.ZS;South Africa;ZAF;2018.0;
Rural land area (sq. km);AG.LND.TOTL.RU.K2;Brazil;BRA;2018.0;
Rural land area (sq. km);AG.LND.TOTL.RU.K2;China;CHN;2018.0;
Rural land area (sq. km);AG.LND.TOTL.RU.K2;India;IND;2018.0;
Rural land area (sq. km);AG.LND.TOTL.RU.K2;Russian Federation;RUS;2018.0;
Rural land area (sq. km);AG.LND.TOTL.RU.K2;South Africa;ZAF;2018.0;
Rural land area where elevation is below 5 meters (% of total land area);AG.LND.EL5M.RU.ZS;Brazil;BRA;2018.0;
Rural land area where elevation is below 5 meters (% of total land area);AG.LND.EL5M.RU.ZS;China;CHN;2018.0;
Rural land area where elevation is below 5 meters (% of total land area);AG.LND.EL5M.RU.ZS;India;IND;2018.0;
Rural land area where elevation is below 5 meters (% of total land area);AG.LND.EL5M.RU.ZS;Russian Federation;RUS;2018.0;
Rural land area where elevation is below 5 meters (% of total land area);AG.LND.EL5M.RU.ZS;South Africa;ZAF;2018.0;
Rural land area where elevation is below 5 meters (sq. km);AG.LND.EL5M.RU.K2;Brazil;BRA;2018.0;
Rural land area where elevation is below 5 meters (sq. km);AG.LND.EL5M.RU.K2;China;CHN;2018.0;
Rural land area where elevation is below 5 meters (sq. km);AG.LND.EL5M.RU.K2;India;IND;2018.0;
Rural land area where elevation is below 5 meters (sq. km);AG.LND.EL5M.RU.K2;Russian Federation;RUS;2018.0;
Rural land area where elevation is below 5 meters (sq. km);AG.LND.EL5M.RU.K2;South Africa;ZAF;2018.0;
Rural population;SP.RUR.TOTL;Brazil;BRA;2018.0;28133826.0
Rural population;SP.RUR.TOTL;China;CHN;2018.0;568902350.0
Rural population;SP.RUR.TOTL;India;IND;2018.0;892321651.0
Rural population;SP.RUR.TOTL;Russian Federation;RUS;2018.0;36938654.0
Rural population;SP.RUR.TOTL;South Africa;ZAF;2018.0;19439954.0
Rural population (% of total population);SP.RUR.TOTL.ZS;Brazil;BRA;2018.0;13.431
Rural population (% of total population);SP.RUR.TOTL.ZS;China;CHN;2018.0;40.848
Rural population (% of total population);SP.RUR.TOTL.ZS;India;IND;2018.0;65.97
Rural population (% of total population);SP.RUR.TOTL.ZS;Russian Federation;RUS;2018.0;25.567
Rural population (% of total population);SP.RUR.TOTL.ZS;South Africa;ZAF;2018.0;33.645
Rural population growth (annual %);SP.RUR.TOTL.ZG;Brazil;BRA;2018.0;-1.13347499818324
Rural population growth (annual %);SP.RUR.TOTL.ZG;China;CHN;2018.0;-2.42046894260049
Rural population growth (annual %);SP.RUR.TOTL.ZG;India;IND;2018.0;0.38762705356096
Rural population growth (annual %);SP.RUR.TOTL.ZG;Russian Federation;RUS;2018.0;-0.563045379936593
Rural population growth (annual %);SP.RUR.TOTL.ZG;South Africa;ZAF;2018.0;-0.132114649066146
Rural population living in areas where elevation is below 5 meters (% of total population);EN.POP.EL5M.RU.ZS;Brazil;BRA;2018.0;
Rural population living in areas where elevation is below 5 meters (% of total population);EN.POP.EL5M.RU.ZS;China;CHN;2018.0;
Rural population living in areas where elevation is below 5 meters (% of total population);EN.POP.EL5M.RU.ZS;India;IND;2018.0;
Rural population living in areas where elevation is below 5 meters (% of total population);EN.POP.EL5M.RU.ZS;Russian Federation;RUS;2018.0;
Rural population living in areas where elevation is below 5 meters (% of total population);EN.POP.EL5M.RU.ZS;South Africa;ZAF;2018.0;
School enrollment, preprimary (% gross);SE.PRE.ENRR;Brazil;BRA;2018.0;
School enrollment, preprimary (% gross);SE.PRE.ENRR;China;CHN;2018.0;88.0934066772461
School enrollment, preprimary (% gross);SE.PRE.ENRR;India;IND;2018.0;60.6505584716797
School enrollment, preprimary (% gross);SE.PRE.ENRR;Russian Federation;RUS;2018.0;86.3458862304688
School enrollment, preprimary (% gross);SE.PRE.ENRR;South Africa;ZAF;2018.0;17.629280090332
School enrollment, preprimary, female (% gross);SE.PRE.ENRR.FE;Brazil;BRA;2018.0;
School enrollment, preprimary, female (% gross);SE.PRE.ENRR.FE;China;CHN;2018.0;88.3718719482422
School enrollment, preprimary, female (% gross);SE.PRE.ENRR.FE;India;IND;2018.0;62.3445816040039
School enrollment, preprimary, female (% gross);SE.PRE.ENRR.FE;Russian Federation;RUS;2018.0;85.3954162597656
School enrollment, preprimary, female (% gross);SE.PRE.ENRR.FE;South Africa;ZAF;2018.0;17.7050399780273
School enrollment, preprimary, male (% gross);SE.PRE.ENRR.MA;Brazil;BRA;2018.0;
School enrollment, preprimary, male (% gross);SE.PRE.ENRR.MA;China;CHN;2018.0;87.8506927490234
School enrollment, preprimary, male (% gross);SE.PRE.ENRR.MA;India;IND;2018.0;59.1125793457031
School enrollment, preprimary, male (% gross);SE.PRE.ENRR.MA;Russian Federation;RUS;2018.0;87.2468566894531
School enrollment, preprimary, male (% gross);SE.PRE.ENRR.MA;South Africa;ZAF;2018.0;17.5553302764893
School enrollment, primary (% gross);SE.PRM.ENRR;Brazil;BRA;2018.0;
School enrollment, primary (% gross);SE.PRM.ENRR;China;CHN;2018.0;100.222747802734
School enrollment, primary (% gross);SE.PRM.ENRR;India;IND;2018.0;
School enrollment, primary (% gross);SE.PRM.ENRR;Russian Federation;RUS;2018.0;104.678817749023
School enrollment, primary (% gross);SE.PRM.ENRR;South Africa;ZAF;2018.0;98.5389022827148
School enrollment, primary (% net);SE.PRM.NENR;Brazil;BRA;2018.0;
School enrollment, primary (% net);SE.PRM.NENR;China;CHN;2018.0;
School enrollment, primary (% net);SE.PRM.NENR;India;IND;2018.0;
School enrollment, primary (% net);SE.PRM.NENR;Russian Federation;RUS;2018.0;
School enrollment, primary (% net);SE.PRM.NENR;South Africa;ZAF;2018.0;
School enrollment, primary (gross), gender parity index (GPI);SE.ENR.PRIM.FM.ZS;Brazil;BRA;2018.0;
School enrollment, primary (gross), gender parity index (GPI);SE.ENR.PRIM.FM.ZS;China;CHN;2018.0;1.01135003566742
School enrollment, primary (gross), gender parity index (GPI);SE.ENR.PRIM.FM.ZS;India;IND;2018.0;
School enrollment, primary (gross), gender parity index (GPI);SE.ENR.PRIM.FM.ZS;Russian Federation;RUS;2018.0;0.989109992980957
School enrollment, primary (gross), gender parity index (GPI);SE.ENR.PRIM.FM.ZS;South Africa;ZAF;2018.0;0.961589992046356
School enrollment, primary and secondary (gross), gender parity index (GPI);SE.ENR.PRSC.FM.ZS;Brazil;BRA;2018.0;
School enrollment, primary and secondary (gross), gender parity index (GPI);SE.ENR.PRSC.FM.ZS;China;CHN;2018.0;1.01431000232697
School enrollment, primary and secondary (gross), gender parity index (GPI);SE.ENR.PRSC.FM.ZS;India;IND;2018.0;
School enrollment, primary and secondary (gross), gender parity index (GPI);SE.ENR.PRSC.FM.ZS;Russian Federation;RUS;2018.0;0.977890014648438
School enrollment, primary and secondary (gross), gender parity index (GPI);SE.ENR.PRSC.FM.ZS;South Africa;ZAF;2018.0;1.00301003456116
School enrollment, primary, female (% gross);SE.PRM.ENRR.FE;Brazil;BRA;2018.0;
School enrollment, primary, female (% gross);SE.PRM.ENRR.FE;China;CHN;2018.0;100.831581115723
School enrollment, primary, female (% gross);SE.PRM.ENRR.FE;India;IND;2018.0;
School enrollment, primary, female (% gross);SE.PRM.ENRR.FE;Russian Federation;RUS;2018.0;104.092010498047
School enrollment, primary, female (% gross);SE.PRM.ENRR.FE;South Africa;ZAF;2018.0;96.5899963378906
School enrollment, primary, female (% net);SE.PRM.NENR.FE;Brazil;BRA;2018.0;
School enrollment, primary, female (% net);SE.PRM.NENR.FE;China;CHN;2018.0;
School enrollment, primary, female (% net);SE.PRM.NENR.FE;India;IND;2018.0;
School enrollment, primary, female (% net);SE.PRM.NENR.FE;Russian Federation;RUS;2018.0;
School enrollment, primary, female (% net);SE.PRM.NENR.FE;South Africa;ZAF;2018.0;
School enrollment, primary, male (% gross);SE.PRM.ENRR.MA;Brazil;BRA;2018.0;
School enrollment, primary, male (% gross);SE.PRM.ENRR.MA;China;CHN;2018.0;99.699951171875
School enrollment, primary, male (% gross);SE.PRM.ENRR.MA;India;IND;2018.0;
School enrollment, primary, male (% gross);SE.PRM.ENRR.MA;Russian Federation;RUS;2018.0;105.237861633301
School enrollment, primary, male (% gross);SE.PRM.ENRR.MA;South Africa;ZAF;2018.0;100.448257446289
School enrollment, primary, male (% net);SE.PRM.NENR.MA;Brazil;BRA;2018.0;
School enrollment, primary, male (% net);SE.PRM.NENR.MA;China;CHN;2018.0;
School enrollment, primary, male (% net);SE.PRM.NENR.MA;India;IND;2018.0;
School enrollment, primary, male (% net);SE.PRM.NENR.MA;Russian Federation;RUS;2018.0;
School enrollment, primary, male (% net);SE.PRM.NENR.MA;South Africa;ZAF;2018.0;
School enrollment, primary, private (% of total primary);SE.PRM.PRIV.ZS;Brazil;BRA;2018.0;18.2064399719238
School enrollment, primary, private (% of total primary);SE.PRM.PRIV.ZS;China;CHN;2018.0;7.99203014373779
School enrollment, primary, private (% of total primary);SE.PRM.PRIV.ZS;India;IND;2018.0;
School enrollment, primary, private (% of total primary);SE.PRM.PRIV.ZS;Russian Federation;RUS;2018.0;0.824150025844574
School enrollment, primary, private (% of total primary);SE.PRM.PRIV.ZS;South Africa;ZAF;2018.0;4.75415992736816
School enrollment, secondary (% gross);SE.SEC.ENRR;Brazil;BRA;2018.0;
School enrollment, secondary (% gross);SE.SEC.ENRR;China;CHN;2018.0;
School enrollment, secondary (% gross);SE.SEC.ENRR;India;IND;2018.0;74.379508972168
School enrollment, secondary (% gross);SE.SEC.ENRR;Russian Federation;RUS;2018.0;103.763107299805
School enrollment, secondary (% gross);SE.SEC.ENRR;South Africa;ZAF;2018.0;100.511169433594
School enrollment, secondary (% net);SE.SEC.NENR;Brazil;BRA;2018.0;
School enrollment, secondary (% net);SE.SEC.NENR;China;CHN;2018.0;
School enrollment, secondary (% net);SE.SEC.NENR;India;IND;2018.0;
School enrollment, secondary (% net);SE.SEC.NENR;Russian Federation;RUS;2018.0;
School enrollment, secondary (% net);SE.SEC.NENR;South Africa;ZAF;2018.0;
School enrollment, secondary (gross), gender parity index (GPI);SE.ENR.SECO.FM.ZS;Brazil;BRA;2018.0;
School enrollment, secondary (gross), gender parity index (GPI);SE.ENR.SECO.FM.ZS;China;CHN;2018.0;
School enrollment, secondary (gross), gender parity index (GPI);SE.ENR.SECO.FM.ZS;India;IND;2018.0;1.01473999023438
School enrollment, secondary (gross), gender parity index (GPI);SE.ENR.SECO.FM.ZS;Russian Federation;RUS;2018.0;0.970380008220673
School enrollment, secondary (gross), gender parity index (GPI);SE.ENR.SECO.FM.ZS;South Africa;ZAF;2018.0;1.07071995735168
School enrollment, secondary, female (% gross);SE.SEC.ENRR.FE;Brazil;BRA;2018.0;
School enrollment, secondary, female (% gross);SE.SEC.ENRR.FE;China;CHN;2018.0;
School enrollment, secondary, female (% gross);SE.SEC.ENRR.FE;India;IND;2018.0;74.954963684082
School enrollment, secondary, female (% gross);SE.SEC.ENRR.FE;Russian Federation;RUS;2018.0;102.168159484863
School enrollment, secondary, female (% gross);SE.SEC.ENRR.FE;South Africa;ZAF;2018.0;103.968086242676
School enrollment, secondary, female (% net);SE.SEC.NENR.FE;Brazil;BRA;2018.0;
School enrollment, secondary, female (% net);SE.SEC.NENR.FE;China;CHN;2018.0;
School enrollment, secondary, female (% net);SE.SEC.NENR.FE;India;IND;2018.0;
School enrollment, secondary, female (% net);SE.SEC.NENR.FE;Russian Federation;RUS;2018.0;
School enrollment, secondary, female (% net);SE.SEC.NENR.FE;South Africa;ZAF;2018.0;
School enrollment, secondary, male (% gross);SE.SEC.ENRR.MA;Brazil;BRA;2018.0;
School enrollment, secondary, male (% gross);SE.SEC.ENRR.MA;China;CHN;2018.0;
School enrollment, secondary, male (% gross);SE.SEC.ENRR.MA;India;IND;2018.0;73.8663482666016
School enrollment, secondary, male (% gross);SE.SEC.ENRR.MA;Russian Federation;RUS;2018.0;105.286209106445
School enrollment, secondary, male (% gross);SE.SEC.ENRR.MA;South Africa;ZAF;2018.0;97.1011962890625
School enrollment, secondary, male (% net);SE.SEC.NENR.MA;Brazil;BRA;2018.0;
School enrollment, secondary, male (% net);SE.SEC.NENR.MA;China;CHN;2018.0;
School enrollment, secondary, male (% net);SE.SEC.NENR.MA;India;IND;2018.0;
School enrollment, secondary, male (% net);SE.SEC.NENR.MA;Russian Federation;RUS;2018.0;
School enrollment, secondary, male (% net);SE.SEC.NENR.MA;South Africa;ZAF;2018.0;
School enrollment, secondary, private (% of total secondary);SE.SEC.PRIV.ZS;Brazil;BRA;2018.0;13.8600997924805
School enrollment, secondary, private (% of total secondary);SE.SEC.PRIV.ZS;China;CHN;2018.0;12.8231601715088
School enrollment, secondary, private (% of total secondary);SE.SEC.PRIV.ZS;India;IND;2018.0;51.1315612792969
School enrollment, secondary, private (% of total secondary);SE.SEC.PRIV.ZS;Russian Federation;RUS;2018.0;1.30575001239777
School enrollment, secondary, private (% of total secondary);SE.SEC.PRIV.ZS;South Africa;ZAF;2018.0;5.0376501083374
School enrollment, tertiary (% gross);SE.TER.ENRR;Brazil;BRA;2018.0;
School enrollment, tertiary (% gross);SE.TER.ENRR;China;CHN;2018.0;50.6044387817383
School enrollment, tertiary (% gross);SE.TER.ENRR;India;IND;2018.0;28.0605506896973
School enrollment, tertiary (% gross);SE.TER.ENRR;Russian Federation;RUS;2018.0;84.5842514038086
School enrollment, tertiary (% gross);SE.TER.ENRR;South Africa;ZAF;2018.0;23.8019599914551
School enrollment, tertiary (gross), gender parity index (GPI);SE.ENR.TERT.FM.ZS;Brazil;BRA;2018.0;
School enrollment, tertiary (gross), gender parity index (GPI);SE.ENR.TERT.FM.ZS;China;CHN;2018.0;1.17811000347137
School enrollment, tertiary (gross), gender parity index (GPI);SE.ENR.TERT.FM.ZS;India;IND;2018.0;1.06508004665375
School enrollment, tertiary (gross), gender parity index (GPI);SE.ENR.TERT.FM.ZS;Russian Federation;RUS;2018.0;1.15231001377106
School enrollment, tertiary (gross), gender parity index (GPI);SE.ENR.TERT.FM.ZS;South Africa;ZAF;2018.0;1.31648004055023
School enrollment, tertiary, female (% gross);SE.TER.ENRR.FE;Brazil;BRA;2018.0;
School enrollment, tertiary, female (% gross);SE.TER.ENRR.FE;China;CHN;2018.0;55.8812217712402
School enrollment, tertiary, female (% gross);SE.TER.ENRR.FE;India;IND;2018.0;29.0616493225098
School enrollment, tertiary, female (% gross);SE.TER.ENRR.FE;Russian Federation;RUS;2018.0;91.723876953125
School enrollment, tertiary, female (% gross);SE.TER.ENRR.FE;South Africa;ZAF;2018.0;28.314380645752
